chrom	start	end	sample1	sample2
chr2	12513991	12521547	CML247:0	
chr2	12521548	12524906	CML247:0	
chr2	12524907	12528182	CML247:0	
chr2	12528183	12531858	CML247:0	
chr2	12531859	12535396	CML247:0	
chr2	12535397	12540132	CML247:0	
chr2	12540133	12578831	CML247:0	
chr2	12578832	12583693	CML247:0	
chr2	12583694	12608281	CML247:0	
chr2	12608282	12612251	CML247:0	
chr2	12612252	12620185	CML247:0	
chr2	12620186	12622401	CML247:0	
chr2	12622402	12628412	CML247:0	
chr2	12628413	12630767	CML247:0	
chr2	12630768	12699894	CML247:0	
chr2	12699895	12705273	CML247:0	
chr2	12705274	12757369	CML247:0	
chr2	12757370	12766116	CML247:0	
chr2	12766117	12767396	CML247:0	
chr2	12767397	12773275	CML247:0	
chr2	12773276	12776077	CML247:0	
chr2	12776078	12804738	CML247:0	
chr2	12804739	12807279	CML247:0	
chr2	12807280	12845695	CML247:0	
chr2	12845696	12849479	CML247:0	
chr2	12849480	12851330	CML247:0	
chr2	12851331	12852191	CML247:0	
chr2	12852192	12855457	CML247:0	
chr2	12855458	12859474	CML247:0	
chr2	12859475	12866432	CML247:0	
chr2	12866433	12953244	CML247:0	
chr2	12953245	12967846	CML247:0	
chr2	12967847	12969992	CML247:0	
chr2	12969993	13085980	CML247:0	
chr2	13085981	13089462	CML247:0	
chr2	13089463	13121168	CML247:0	
chr2	13121169	13125244	CML247:0	
chr2	13125245	13147018	CML247:0	
chr2	13147019	13153064	CML247:0	
chr2	13153065	13157207	CML247:0	
chr2	13157208	13164976	CML247:0	
chr2	13164977	13199165	CML247:0	
chr2	13199166	13202737	B73:0	
chr2	13202738	13315254	B73:0	
chr2	13315255	13320162	CML247:0	
chr2	13320163	13434050	CML247:0	
chr2	13434051	13445253	CML247:0	
chr2	13445254	13455213	CML247:0	
chr2	13455214	13460618	CML247:0	
chr2	13460619	13461915	CML247:0	
chr2	13461916	13536533	CML247:0	
chr2	13536534	13539453	CML247:0	
chr2	13539454	13539998	CML247:0	
chr2	13539999	13541469	CML247:0	
chr2	13541470	13545507	CML247:0	
chr2	13545508	13558203	CML247:0	
chr2	13558204	13562745	CML247:0	
chr2	13562746	13565873	CML247:0	
chr2	13565874	13638614	CML247:0	
chr2	13638615	13642187	CML247:0	
chr2	13642188	13735610	CML247:0	
chr2	13735611	13741461	CML247:0	
chr2	13741462	13742806	CML247:0	
chr2	13742807	13745388	CML247:0	
chr2	13745389	13747633	CML247:0	
chr2	13747634	13774198	CML247:0	
chr2	13774199	13777478	CML247:0	
chr2	13777479	13817322	CML247:0	
chr2	13817323	13820087	CML247:0	
chr2	13820088	13824099	CML247:0	
chr2	13824100	13837907	CML247:0	
chr2	13837908	13840651	CML247:0	
chr2	13840652	13841436	CML247:0	
chr2	13841437	13843045	CML247:0	
chr2	13843046	13850293	CML247:0	
chr2	13850294	13851910	CML247:0	
chr2	13851911	13853872	CML247:0	
chr2	13853873	13872333	CML247:0	
chr2	13872334	13878851	CML247:0	
chr2	13878852	13880940	CML247:0	
chr2	13880941	13882423	CML247:0	
chr2	13882424	13884961	CML247:0	
chr2	13884962	13886846	CML247:0	
chr2	13886847	13894205	CML247:0	
chr2	13894206	13921675	CML247:0	
chr2	13921676	13925625	CML247:0	
chr2	13925626	13929532	CML247:0	
chr2	13929533	13933989	CML247:0	
chr2	13933990	13943657	CML247:0	
chr2	13943658	13947769	CML247:0	
chr2	13947770	13951537	CML247:0	
chr2	13951538	13978752	CML247:0	
chr2	13978753	14001593	CML247:0	
chr2	14001594	14005731	CML247:0	
chr2	14005732	14021209	CML247:0	
chr2	14021210	14022938	CML247:0	
chr2	14022939	14097030	CML247:0	
chr2	14097031	14100352	CML247:0	
chr2	14100353	14145512	CML247:0	
chr2	14145513	14149812	CML247:0	
chr2	14149813	14167001	CML247:0	
chr2	14167002	14170662	CML247:0	
chr2	14170663	14188281	CML247:0	
chr2	14188282	14189674	CML247:0	
chr2	14189675	14199914	CML247:0	
chr2	14199915	14201499	CML247:0	
chr2	14201500	14257644	CML247:0	
chr2	14257645	14260276	CML247:0	
chr2	14260277	14261984	CML247:0	
chr2	14261985	14264816	CML247:0	
chr2	14264817	14327902	CML247:0	
chr2	14327903	14330446	CML247:0	
chr2	14330447	14333465	CML247:0	
chr2	14333466	14348294	CML247:0	
chr2	14348295	14375557	CML247:0	
chr2	14375558	14380424	CML247:0	
chr2	14380425	14405938	CML247:0	
chr2	14405939	14416275	CML247:0	
chr2	14416276	14420871	CML247:0	
chr2	14420872	14427995	CML247:0	
chr2	14427996	14430676	CML247:0	
chr2	14430677	14433335	CML247:0	
chr2	14433336	14443582	CML247:0	
chr2	14443583	14444936	CML247:0	
chr2	14444937	14505199	CML247:0	
chr2	14505200	14508155	CML247:0	
chr2	14508156	14536574	CML247:0	
chr2	14536575	14554934	CML247:0	
chr2	14554935	14657095	CML247:0	
chr2	14657096	14666061	CML247:0	
chr2	14666062	14676166	CML247:0	
chr2	14676167	14679869	CML247:0	
chr2	14679870	14683081	CML247:0	
chr2	14683082	14690702	CML247:0	
chr2	14690703	14691927	CML247:0	
chr2	14691928	14695479	CML247:0	
chr2	14695480	14765242	CML247:0	
chr2	14765243	14770477	CML247:0	
chr2	14770478	14783819	CML247:0	
chr2	14783820	14785443	CML247:0	
chr2	14785444	14821152	CML247:0	
chr2	14821153	14825873	CML247:0	
chr2	14825874	14908263	CML247:0	
chr2	14908264	14910885	CML247:0	
chr2	14910886	14924950	CML247:0	
chr2	14924951	14926253	CML247:0	
chr2	14926254	14932126	CML247:0	
chr2	14932127	14934077	CML247:0	
chr2	14934078	14936194	CML247:0	
chr2	14936195	14937500	CML247:0	
chr2	14937501	14972024	CML247:0	
chr2	14972025	14974102	CML247:0	
chr2	14974103	14999851	CML247:0	
chr2	14999852	15001842	CML247:0	
chr2	15001843	15036982	CML247:0	
chr2	15036983	15039996	CML247:0	
chr2	15039997	15041164	CML247:0	
chr2	15041165	15045205	CML247:0	
chr2	15045206	15103396	CML247:0	
chr2	15103397	15109131	CML247:0	
chr2	15109132	15138649	CML247:0	
chr2	15138650	15144533	CML247:0	
chr2	15144534	15155189	CML247:0	
chr2	15155190	15167036	CML247:0	
chr2	15167037	15169258	CML247:0	
chr2	15169259	15171187	CML247:0	
chr2	15171188	15174785	CML247:0	
chr2	15174786	15230053	CML247:0	
chr2	15230054	15233989	CML247:0	
chr2	15233990	15238282	CML247:0	
chr2	15238283	15247786	CML247:0	
chr2	15247787	15248696	CML247:0	
chr2	15248697	15253843	CML247:0	
chr2	15253844	15308504	CML247:0	
chr2	15308505	15312711	CML247:0	
chr2	15312712	15315346	CML247:0	
chr2	15315347	15316927	CML247:0	
chr2	15316928	15338720	CML247:0	
chr2	15338721	15347741	CML247:0	
chr2	15347742	15375389	CML247:0	
chr2	15375390	15379670	CML247:0	
chr2	15379671	15381746	CML247:0	
chr2	15381747	15385060	CML247:0	
chr2	15385061	15424177	CML247:0	
chr2	15424178	15428621	CML247:0	
chr2	15428622	15455365	CML247:0	
chr2	15455366	15457433	CML247:0	
chr2	15457434	15459998	CML247:0	
chr2	15459999	15464311	CML247:0	
chr2	15464312	15496122	CML247:0	
chr2	15496123	15500901	CML247:0	
chr2	15500902	15517268	CML247:0	
chr2	15517269	15524500	CML247:0	
chr2	15524501	15527694	CML247:0	
chr2	15527695	15550315	CML247:0	
chr2	15550316	15551880	CML247:0	
chr2	15551881	15553318	CML247:0	
chr2	15553319	15555229	CML247:0	
chr2	15555230	15556871	CML247:0	
chr2	15556872	15558521	CML247:0	
chr2	15558522	15602709	CML247:0	
chr2	15602710	15604494	CML247:0	
chr2	15604495	15683587	CML247:0	
chr2	15683588	15686628	CML247:0	
chr2	15686629	15773636	CML247:0	
chr2	15773637	15777549	CML247:0	
chr2	15777550	15778168	CML247:0	
chr2	15778169	15780725	CML247:0	
chr2	15780726	15782133	CML247:0	
chr2	15782134	15794296	CML247:0	
chr2	15794297	15795254	CML247:0	
chr2	15795255	15796472	CML247:0	
chr2	15796473	15816289	CML247:0	
chr2	15816290	15817850	CML247:0	
chr2	15817851	15824463	CML247:0	
chr2	15824464	15826350	CML247:0	
chr2	15826351	15874980	CML247:0	
chr2	15874981	15877231	CML247:0	
chr2	15877232	15879929	CML247:0	
chr2	15879930	15901384	CML247:0	
chr2	15901385	15906385	CML247:0	
chr2	15906386	15972933	CML247:0	
chr2	15972934	15976824	CML247:0	
chr2	15976825	16116275	CML247:0	
chr2	16116276	16121268	CML247:0	
chr2	16121269	16160940	CML247:0	
chr2	16160941	16171674	CML247:0	
chr2	16171675	16201272	CML247:0	
chr2	16201273	16204152	CML247:0	
chr2	16204153	16205019	CML247:0	
chr2	16205020	16216423	CML247:0	
chr2	16216424	16229452	CML247:0	
chr2	16229453	16230299	CML247:0	
chr2	16230300	16234047	CML247:0	
chr2	16234048	16316598	CML247:0	
chr2	16316599	16335343	CML247:0	
chr2	16335344	16493854	CML247:0	
chr2	16493855	16496963	CML247:0	
chr2	16496964	16499779	CML247:0	
chr2	16499780	16501705	CML247:0	
chr2	16501706	16509620	CML247:0	
chr2	16509621	16512225	CML247:0	
chr2	16512226	16517280	CML247:0	
chr2	16517281	16521931	CML247:0	
chr2	16521932	16523492	CML247:0	
chr2	16523493	16527130	CML247:0	
chr2	16527131	16535586	CML247:0	
chr2	16535587	16538772	CML247:0	
chr2	16538773	16596075	CML247:0	
chr2	16596076	16601421	CML247:0	
chr2	16601422	16603134	CML247:0	
chr2	16603135	16604797	CML247:0	
chr2	16604798	16609396	CML247:0	
chr2	16609397	16612660	CML247:0	
chr2	16612661	16619853	CML247:0	
chr2	16619854	16622132	CML247:0	
chr2	16622133	16627570	CML247:0	
chr2	16627571	16650944	CML247:0	
chr2	16650945	16663587	CML247:0	
chr2	16663588	16667980	CML247:0	
chr2	16667981	16670009	CML247:0	
chr2	16670010	16738529	CML247:0	
chr2	16738530	16756824	CML247:0	
chr2	16756825	16763473	CML247:0	
chr2	16763474	16849361	CML247:0	
chr2	16849362	16852130	CML247:0	
chr2	16852131	16859584	CML247:0	
chr2	16859585	16861089	CML247:0	
chr2	16861090	16863356	CML247:0	
chr2	16863357	16865811	CML247:0	
chr2	16865812	16914613	CML247:0	
chr2	16914614	16917996	CML247:0	
chr2	16917997	16924282	CML247:0	
chr2	16924283	16929848	CML247:0	
chr2	16929849	16969903	CML247:0	
chr2	16969904	16973678	CML247:0	
chr2	16973679	16976039	CML247:0	
chr2	16976040	16984372	CML247:0	
chr2	16984373	16988372	CML247:0	
chr2	16988373	16997410	CML247:0	
chr2	16997411	17026925	CML247:0	
chr2	17026926	17031565	CML247:0	
chr2	17031566	17078443	CML247:0	
chr2	17078444	17102056	CML247:0	
chr2	17102057	17165852	CML247:0	
chr2	17165853	17168135	CML247:0	
chr2	17168136	17179585	CML247:0	
chr2	17179586	17182000	CML247:0	
chr2	17182001	17186394	CML247:0	
chr2	17186395	17195457	CML247:0	
chr2	17195458	17264240	CML247:0	
chr2	17264241	17267433	CML247:0	
chr2	17267434	17281912	CML247:0	
chr2	17281913	17283466	CML247:0	
chr2	17283467	17284394	CML247:0	
chr2	17284395	17288801	CML247:0	
chr2	17288802	17355776	CML247:0	
chr2	17355777	17361151	CML247:0	
chr2	17361152	17396929	CML247:0	
chr2	17396930	17401566	CML247:0	
chr2	17401567	17532854	CML247:0	
chr2	17532855	17537780	CML247:0	
chr2	17537781	17543532	CML247:0	
chr2	17543533	17547590	CML247:0	
chr2	17547591	17758649	CML247:0	
chr2	17758650	17765203	B73:0	
chr2	17765204	17767729	B73:0	
chr2	17767730	17836175	B73:0	
chr2	17836176	17838171	B73:0	
chr2	17838172	17862937	B73:0	
chr2	17862938	17864479	B73:0	
chr2	17864480	17877029	B73:0	
chr2	17877030	17883611	B73:0	
chr2	17883612	17889239	B73:0	
chr2	17889240	17896347	B73:0	
chr2	17896348	17917038	B73:0	
chr2	17917039	17944208	B73:0	
chr2	17944209	17950691	B73:0	
chr2	17950692	17955979	B73:0	
chr2	17955980	18104147	B73:0	
chr2	18104148	18113598	B73:0	
chr2	18113599	18196263	B73:0	
chr2	18196264	18232436	B73:0	
chr2	18232437	18258955	B73:0	
chr2	18258956	18264940	B73:0	
chr2	18264941	18266031	B73:0	
chr2	18266032	18298535	B73:0	
chr2	18298536	18303014	B73:0	
chr2	18303015	18376094	B73:0	
chr2	18376095	18392454	B73:0	
chr2	18392455	18494858	B73:0	
chr2	18494859	18500715	B73:0	
chr2	18500716	18518674	B73:0	
chr2	18518675	18527345	B73:0	
chr2	18527346	18646436	B73:0	
chr2	18646437	18647568	B73:0	
chr2	18647569	18648875	B73:0	
chr2	18648876	18664367	B73:0	
chr2	18664368	18682598	B73:0	
chr2	18682599	18756684	B73:0	
chr2	18756685	18779559	B73:0	
chr2	18779560	18853235	B73:0	
chr2	18853236	18860039	B73:0	
chr2	18860040	18899807	B73:0	
chr2	18899808	18904574	B73:0	
chr2	18904575	18967558	B73:0	
chr2	18967559	18973390	B73:0	
chr2	18973391	18979821	B73:0	
chr2	18979822	18981921	B73:0	
chr2	18981922	18987851	B73:0	
chr2	18987852	18989210	B73:0	
chr2	18989211	18994076	B73:0	
chr2	18994077	18995815	B73:0	
chr2	18995816	19005091	B73:0	
chr2	19005092	19011423	B73:0	
chr2	19011424	19036638	B73:0	
chr2	19036639	19042280	B73:0	
chr2	19042281	19086105	B73:0	
chr2	19086106	19088434	B73:0	
chr2	19088435	19100343	B73:0	
chr2	19100344	19101652	B73:0	
chr2	19101653	19102903	B73:0	
chr2	19102904	19113636	B73:0	
chr2	19113637	19117053	B73:0	
chr2	19117054	19137249	B73:0	
chr2	19137250	19140890	B73:0	
chr2	19140891	19218203	B73:0	
chr2	19218204	19221178	B73:0	
chr2	19221179	19226655	B73:0	
chr2	19226656	19230255	B73:0	
chr2	19230256	19278259	B73:0	
chr2	19278260	19289317	B73:0	
chr2	19289318	19290400	B73:0	
chr2	19290401	19295600	B73:0	
chr2	19295601	19323899	B73:0	
chr2	19323900	19328424	B73:0	
chr2	19328425	19390257	B73:0	
chr2	19390258	19392302	B73:0	
chr2	19392303	19402607	B73:0	
chr2	19402608	19414953	B73:0	
chr2	19414954	19419240	B73:0	
chr2	19419241	19421722	B73:0	
chr2	19421723	19488724	B73:0	
chr2	19488725	19492692	B73:0	
chr2	19492693	19528928	B73:0	
chr2	19528929	19530359	B73:0	
chr2	19530360	19535808	B73:0	
chr2	19535809	19547736	B73:0	
chr2	19547737	19548802	B73:0	
chr2	19548803	19551811	B73:0	
chr2	19551812	19565142	B73:0	
chr2	19565143	19571247	B73:0	
chr2	19571248	19619433	B73:0	
chr2	19619434	19635381	B73:0	
chr2	19635382	19654457	B73:0	
chr2	19654458	19663978	B73:0	
chr2	19663979	19707754	B73:0	
chr2	19707755	19711040	B73:0	
chr2	19711041	19717207	B73:0	
chr2	19717208	19719062	B73:0	
chr2	19719063	19752429	B73:0	
chr2	19752430	19754318	B73:0	
chr2	19754319	19822165	B73:0	
chr2	19822166	19827964	B73:0	
chr2	19827965	19865705	B73:0	
chr2	19865706	19868338	B73:0	
chr2	19868339	19909167	B73:0	
chr2	19909168	19914902	B73:0	
chr2	19914903	20015571	B73:0	
chr2	20015572	20020193	B73:0	
chr2	20020194	20027747	B73:0	
chr2	20027748	20057063	B73:0	
chr2	20057064	20059603	B73:0	
chr2	20059604	20116013	B73:0	
chr2	20116014	20127042	B73:0	
chr2	20127043	20166568	B73:0	
chr2	20166569	20168297	B73:0	
chr2	20168298	20174275	B73:0	
chr2	20174276	20178292	B73:0	
chr2	20178293	20219161	B73:0	
chr2	20219162	20223702	B73:0	
chr2	20223703	20227627	B73:0	
chr2	20227628	20395367	B73:0	
chr2	20395368	20436109	B73:0	
chr2	20436110	20453286	B73:0	
chr2	20453287	20458261	B73:0	
chr2	20458262	20561249	B73:0	
chr2	20561250	20565332	B73:0	
chr2	20565333	20572848	B73:0	
chr2	20572849	20576737	B73:0	
chr2	20576738	20623726	B73:0	
chr2	20623727	20625317	B73:0	
chr2	20625318	20628373	B73:0	
chr2	20628374	20629775	B73:0	
chr2	20629776	20677455	B73:0	
chr2	20677456	20680296	B73:0	
chr2	20680297	20683657	B73:0	
chr2	20683658	20685598	B73:0	
chr2	20685599	20691665	B73:0	
chr2	20691666	20693095	B73:0	
chr2	20693096	20696565	B73:0	
chr2	20696566	20708031	B73:0	
chr2	20708032	20711375	B73:0	
chr2	20711376	20744497	B73:0	
chr2	20744498	20747062	B73:0	
chr2	20747063	20748419	B73:0	
chr2	20748420	20750830	B73:0	
chr2	20750831	20783803	B73:0	
chr2	20783804	20786270	B73:0	
chr2	20786271	20790693	B73:0	
chr2	20790694	20801112	B73:0	
chr2	20801113	20856093	B73:0	
chr2	20856094	20860043	B73:0	
chr2	20860044	20864411	B73:0	
chr2	20864412	20866612	B73:0	
chr2	20866613	20868651	B73:0	
chr2	20868652	20883833	B73:0	
chr2	20883834	20884544	B73:0	
chr2	20884545	20888621	B73:0	
chr2	20888622	21072272	B73:0	
chr2	21072273	21079039	B73:0	
chr2	21079040	21257958	B73:0	
chr2	21257959	21260171	B73:0	
chr2	21260172	21261766	B73:0	
chr2	21261767	21268162	B73:0	
chr2	21268163	21343863	B73:0	
chr2	21343864	21346251	B73:0	
chr2	21346252	21349116	B73:0	
chr2	21349117	21351897	B73:0	
chr2	21351898	21357110	B73:0	
chr2	21357111	21422398	B73:0	
chr2	21422399	21425191	B73:0	
chr2	21425192	21468301	B73:0	
chr2	21468302	21470601	B73:0	
chr2	21470602	21485475	B73:0	
chr2	21485476	21489068	B73:0	
chr2	21489069	21533973	B73:0	
chr2	21533974	21535732	B73:0	
chr2	21535733	21539783	B73:0	
chr2	21539784	21541951	B73:0	
chr2	21541952	21548616	B73:0	
chr2	21548617	21550211	B73:0	
chr2	21550212	21551680	B73:0	
chr2	21551681	21559893	B73:0	
chr2	21559894	21562753	B73:0	
chr2	21562754	21636441	B73:0	
chr2	21636442	21648021	B73:0	
chr2	21648022	21843592	B73:0	
chr2	21843593	21846352	B73:0	
chr2	21846353	21850283	B73:0	
chr2	21850284	21854518	B73:0	
chr2	21854519	21861805	B73:0	
chr2	21861806	21864514	B73:0	
chr2	21864515	21962665	B73:0	
chr2	21962666	21966570	B73:0	
chr2	21966571	21969626	B73:0	
chr2	21969627	21973492	B73:0	
chr2	21973493	21976153	B73:0	
chr2	21976154	21979909	B73:0	
chr2	21979910	22003329	B73:0	
chr2	22003330	22005678	B73:0	
chr2	22005679	22046880	B73:0	
chr2	22046881	22049052	B73:0	
chr2	22049053	22116291	B73:0	
chr2	22116292	22119794	B73:0	
chr2	22119795	22218823	B73:0	
chr2	22218824	22220715	B73:0	
chr2	22220716	22222800	B73:0	
chr2	22222801	22224115	B73:0	
chr2	22224116	22226866	B73:0	
chr2	22226867	22228517	B73:0	
chr2	22228518	22275437	B73:0	
chr2	22275438	22278955	B73:0	
chr2	22278956	22314872	B73:0	
chr2	22314873	22318025	B73:0	
chr2	22318026	22320146	B73:0	
chr2	22320147	22360509	B73:0	
chr2	22360510	22362591	B73:0	
chr2	22362592	22440938	B73:0	
chr2	22440939	22449211	CML247:0	
chr2	22449212	22469647	CML247:0	
chr2	22469648	22476334	CML247:0	
chr2	22476335	22710860	CML247:0	
chr2	22710861	22716691	CML247:0	
chr2	22716692	22718761	CML247:0	
chr2	22718762	22722759	CML247:0	
chr2	22722760	22726632	CML247:0	
chr2	22726633	22730571	CML247:0	
chr2	22730572	22731838	CML247:0	
chr2	22731839	22734718	CML247:0	
chr2	22734719	22736192	CML247:0	
chr2	22736193	22740460	CML247:0	
chr2	22740461	22776204	CML247:0	
chr2	22776205	22779751	CML247:0	
chr2	22779752	22845519	CML247:0	
chr2	22845520	22848910	CML247:0	
chr2	22848911	22851693	CML247:0	
chr2	22851694	22856514	CML247:0	
chr2	22856515	22926906	CML247:0	
chr2	22926907	22941758	CML247:0	
chr2	22941759	22962431	CML247:0	
chr2	22962432	22968228	CML247:0	
chr2	22968229	22975554	CML247:0	
chr2	22975555	22980981	CML247:0	
chr2	22980982	23079145	CML247:0	
chr2	23079146	23085234	CML247:0	
chr2	23085235	23089717	CML247:0	
chr2	23089718	23092631	CML247:0	
chr2	23092632	23119569	CML247:0	
chr2	23119570	23122015	CML247:0	
chr2	23122016	23122554	CML247:0	
chr2	23122555	23124376	CML247:0	
chr2	23124377	23230008	CML247:0	
chr2	23230009	23235398	JRIAL3D:0	
chr2	23235399	23260215	JRIAL3D:0	
chr2	23260216	23262734	CML247:0	
chr2	23262735	23318960	CML247:0	
chr2	23318961	23322471	CML247:0	
chr2	23322472	23344870	CML247:0	
chr2	23344871	23349657	CML247:0	
chr2	23349658	23472569	CML247:0	
chr2	23472570	23478051	CML247:0	
chr2	23478052	23509506	CML247:0	
chr2	23509507	23512956	CML247:0	
chr2	23512957	23545087	CML247:0	
chr2	23545088	23549138	CML247:0	
chr2	23549139	23551735	CML247:0	
chr2	23551736	23605940	CML247:0	
chr2	23605941	23607689	CML247:0	
chr2	23607690	23610113	CML247:0	
chr2	23610114	23633057	CML247:0	
chr2	23633058	23669495	CML247:0	
chr2	23669496	23681173	CML247:0	
chr2	23681174	23705474	CML247:0	
chr2	23705475	23712215	CML247:0	
chr2	23712216	23729485	CML247:0	
chr2	23729486	23731583	CML247:0	
chr2	23731584	23811284	CML247:0	
chr2	23811285	23813651	CML247:0	
chr2	23813652	23911598	CML247:0	
chr2	23911599	23916337	CML247:0	
chr2	23916338	23926310	CML247:0	
chr2	23926311	24035128	CML247:0	
chr2	24035129	24044088	CML247:0	
chr2	24044089	24069276	CML247:0	
chr2	24069277	24071386	CML247:0	
chr2	24071387	24072605	CML247:0	
chr2	24072606	24096311	CML247:0	
chr2	24096312	24149685	CML247:0	
chr2	24149686	24154493	CML247:0	
chr2	24154494	24207697	CML247:0	
chr2	24207698	24210960	CML247:0	
chr2	24210961	24293111	CML247:0	
chr2	24293112	24298716	CML247:0	
chr2	24298717	24390619	CML247:0	
chr2	24390620	24395890	CML247:0	
chr2	24395891	24402327	CML247:0	
chr2	24402328	24407056	CML247:0	
chr2	24407057	24413138	CML247:0	
chr2	24413139	24415599	CML247:0	
chr2	24415600	24419781	CML247:0	
chr2	24419782	24421611	CML247:0	
chr2	24421612	24423939	CML247:0	
chr2	24423940	24425692	CML247:0	
chr2	24425693	24427004	CML247:0	
chr2	24427005	24433948	CML247:0	
chr2	24433949	24439665	CML247:0	
chr2	24439666	24441281	CML247:0	
chr2	24441282	24444306	CML247:0	
chr2	24444307	24581466	CML247:0	
chr2	24581467	24584047	CML247:0	
chr2	24584048	24623708	CML247:0	
chr2	24623709	24628821	CML247:0	
chr2	24628822	24668460	CML247:0	
chr2	24668461	24673996	CML247:0	
chr2	24673997	24810282	CML247:0	
chr2	24810283	24813666	CML247:0	
chr2	24813667	24839778	CML247:0	
chr2	24839779	24842601	CML247:0	
chr2	24842602	24845629	CML247:0	
chr2	24845630	24847134	CML247:0	
chr2	24847135	24915634	CML247:0	
chr2	24915635	24920375	CML247:0	
chr2	24920376	24924605	CML247:0	
chr2	24924606	24952950	CML247:0	
chr2	24952951	24954821	CML247:0	
chr2	24954822	24970310	CML247:0	
chr2	24970311	24975333	CML247:0	
chr2	24975334	24975896	CML247:0	
chr2	24975897	24977190	CML247:0	
chr2	24977191	24981421	CML247:0	
chr2	24981422	24986103	CML247:0	
chr2	24986104	24988139	CML247:0	
chr2	24988140	24993091	CML247:0	
chr2	24993092	24998640	CML247:0	
chr2	24998641	25003352	CML247:0	
chr2	25003353	25077496	CML247:0	
chr2	25077497	25079400	CML247:0	
chr2	25079401	25081397	CML247:0	
chr2	25081398	25106503	CML247:0	
chr2	25106504	25112069	CML247:0	
chr2	25112070	25146580	CML52:0	
chr2	25146581	25153701	CML52:0	
chr2	25153702	25176902	CML52:0	
chr2	25176903	25180118	CML247:0	
chr2	25180119	25207704	CML247:0	
chr2	25207705	25213589	CML247:0	
chr2	25213590	25284766	CML247:0	
chr2	25284767	25288192	CML247:0	
chr2	25288193	25316398	CML247:0	
chr2	25316399	25317740	CML247:0	
chr2	25317741	25318309	CML247:0	
chr2	25318310	25334404	CML247:0	
chr2	25334405	25370417	CML247:0	
chr2	25370418	25389426	CML247:0	
chr2	25389427	25391607	CML247:0	
chr2	25391608	25397223	CML247:0	
chr2	25397224	25414072	CML247:0	
chr2	25414073	25417200	CML247:0	
chr2	25417201	25464812	CML247:0	
chr2	25464813	25472719	CML247:0	
chr2	25472720	25686193	CML247:0	
chr2	25686194	25689913	CML247:0	
chr2	25689914	25692415	CML247:0	
chr2	25692416	25698552	CML247:0	
chr2	25698553	25701565	CML247:0	
chr2	25701566	25728605	CML247:0	
chr2	25728606	25733972	CML247:0	
chr2	25733973	25735473	CML247:0	
chr2	25735474	25826278	CML247:0	
chr2	25826279	25828523	CML247:0	
chr2	25828524	25888252	CML247:0	
chr2	25888253	25890212	CML247:0	
chr2	25890213	25915334	CML247:0	
chr2	25915335	25916810	CML247:0	
chr2	25916811	25939486	CML247:0	
chr2	25939487	25940962	CML247:0	
chr2	25940963	26016699	CML247:0	
chr2	26016700	26019781	CML247:0	
chr2	26019782	26061627	CML247:0	
chr2	26061628	26070146	CML247:0	
chr2	26070147	26091312	CML247:0	
chr2	26091313	26098538	CML247:0	
chr2	26098539	26193224	CML247:0	
chr2	26193225	26197558	CML247:0	
chr2	26197559	26265382	CML247:0	
chr2	26265383	26271056	CML247:0	
chr2	26271057	26271576	CML247:0	
chr2	26271577	26274479	CML247:0	
chr2	26274480	26275376	CML247:0	
chr2	26275377	26277976	CML247:0	
chr2	26277977	26292470	CML247:0	
chr2	26292471	26294928	CML247:0	
chr2	26294929	26331055	CML247:0	
chr2	26331056	26333611	CML247:0	
chr2	26333612	26349020	CML247:0	
chr2	26349021	26350588	CML247:0	
chr2	26350589	26439403	CML247:0	
chr2	26439404	26443134	CML247:0	
chr2	26443135	26477348	CML247:0	
chr2	26477349	26482715	CML247:0	
chr2	26482716	26484920	CML247:0	
chr2	26484921	26485582	CML247:0	
chr2	26485583	26502336	CML247:0	
chr2	26502337	26528442	CML247:0	
chr2	26528443	26533054	CML247:0	
chr2	26533055	26543970	CML247:0	
chr2	26543971	26545699	CML247:0	
chr2	26545700	26556644	CML247:0	
chr2	26556645	26560984	CML247:0	
chr2	26560985	26563124	CML247:0	
chr2	26563125	26564844	CML247:0	
chr2	26564845	26566604	CML247:0	
chr2	26566605	26577827	CML247:0	
chr2	26577828	26700734	CML247:0	
chr2	26700735	26702079	CML247:0	
chr2	26702080	26804474	CML247:0	
chr2	26804475	26816241	CML247:0	
chr2	26816242	26835836	CML247:0	
chr2	26835837	26839935	CML247:0	
chr2	26839936	26843114	CML247:0	
chr2	26843115	26845705	CML247:0	
chr2	26845706	26857812	CML247:0	
chr2	26857813	26874150	CML247:0	
chr2	26874151	26878546	CML247:0	
chr2	26878547	26886529	CML247:0	
chr2	26886530	26933031	CML247:0	
chr2	26933032	26940606	CML247:0	
chr2	26940607	27197255	CML247:0	
chr2	27197256	27203293	CML247:0	
chr2	27203294	27227059	CML247:0	
chr2	27227060	27230663	CML247:0	
chr2	27230664	27251807	CML247:0	
chr2	27251808	27266054	CML247:0	
chr2	27266055	27266877	CML247:0	
chr2	27266878	27269687	CML247:0	
chr2	27269688	27286145	CML247:0	
chr2	27286146	27292264	CML247:0	
chr2	27292265	27433394	CML247:0	
chr2	27433395	27452956	CML247:0	
chr2	27452957	27550608	CML247:0	
chr2	27550609	27553312	CML247:0	
chr2	27553313	27554379	CML247:0	
chr2	27554380	27557045	CML247:0	
chr2	27557046	27573163	CML247:0	
chr2	27573164	27578605	CML247:0	
